batch,kernel_time,flops,utils,kernel_name
19168,17130.32,131.41,0.79163,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19172,17129.4,131.44,0.79181,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19176,17103.54,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19180,17100.69,131.72,0.79349,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19184,17099.37,131.76,0.79373,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19188,17100.68,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19192,17114.01,131.7,0.79337,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19196,17149.57,131.45,0.79187,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19200,17133.28,131.61,0.79283,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19204,14407.6,156.54,0.94301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19208,14242.57,158.38,0.9541,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19212,14280.25,158.0,0.95181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19216,14235.78,158.53,0.955,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19220,14179.83,159.18,0.95892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19224,14235.04,158.6,0.95542,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19228,14337.47,157.5,0.9488,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19232,14403.19,156.81,0.94464,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19236,14507.39,155.72,0.93807,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19240,14422.99,156.66,0.94373,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19244,14333.99,157.67,0.94982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19248,14337.29,157.67,0.94982,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19252,14318.13,157.91,0.95127,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19256,14256.87,158.62,0.95554,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19260,14270.87,158.5,0.95482,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19264,14259.63,158.66,0.95578,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
19268,14711.55,153.81,0.92657,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19272,14826.47,152.65,0.91958,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19276,14667.52,154.34,0.92976,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19280,14718.61,153.84,0.92675,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19284,14731.45,153.73,0.92608,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19288,14490.63,156.32,0.94169,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19292,14508.86,156.16,0.94072,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19296,14577.06,155.46,0.93651,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19300,14561.35,155.66,0.93771,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19304,14644.03,154.81,0.93259,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19308,14733.99,153.9,0.92711,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19312,14792.48,153.32,0.92361,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19316,14701.78,154.3,0.92952,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19320,14731.15,154.02,0.92783,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19324,14589.45,155.55,0.93705,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19328,14572.18,155.77,0.93837,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19332,14538.21,156.17,0.94078,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19336,14675.6,154.74,0.93217,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19340,14650.56,155.03,0.93392,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19344,14748.07,154.04,0.92795,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19348,14740.9,154.15,0.92861,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19352,14764.42,153.93,0.92729,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19356,14743.25,154.18,0.9288,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19360,14672.5,154.96,0.93349,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19364,14622.25,155.52,0.93687,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19368,14588.57,155.92,0.93928,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19372,14615.37,155.66,0.93771,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19376,14722.81,154.56,0.93108,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19380,14691.01,154.92,0.93325,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19384,14690.48,154.96,0.93349,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19388,14747.98,154.39,0.93006,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19392,14675.59,155.18,0.93482,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19396,14609.09,155.92,0.93928,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19400,14703.27,154.96,0.93349,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19404,14559.04,156.52,0.94289,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19408,14503.69,157.15,0.94669,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19412,14743.63,154.63,0.93151,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19416,14640.16,155.75,0.93825,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19420,14621.49,155.98,0.93964,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19424,14746.49,154.69,0.93187,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19428,14680.36,155.42,0.93627,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19432,14632.67,155.96,0.93952,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19436,14718.54,155.08,0.93422,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19440,14644.91,155.89,0.9391,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19444,14599.89,156.41,0.94223,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19448,14703.29,155.34,0.93578,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19452,14540.5,157.11,0.94645,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19456,14623.95,156.25,0.94127,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19460,17398.58,131.36,0.79133,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19464,17389.96,131.45,0.79187,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19468,17399.95,131.4,0.79157,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19472,17402.81,131.4,0.79157,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19476,17386.45,131.55,0.79247,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19480,17405.1,131.44,0.79181,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19484,17399.33,131.51,0.79223,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19488,17386.59,131.63,0.79295,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19492,17391.33,131.63,0.79295,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19496,17395.96,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19500,17404.15,131.58,0.79265,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19504,17396.8,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19508,17386.65,131.77,0.7938,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19512,17391.97,131.76,0.79373,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19516,17402.84,131.7,0.79337,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19520,17381.49,131.89,0.79452,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19524,17386.93,131.88,0.79446,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19528,17400.7,131.8,0.79398,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19532,17407.72,131.77,0.7938,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19536,17391.32,131.92,0.7947,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19540,17385.36,132.0,0.79518,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19544,17386.21,132.02,0.7953,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19548,17397.65,131.96,0.79494,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19552,17382.6,132.1,0.79578,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19556,17382.3,132.13,0.79596,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19560,17392.15,132.08,0.79566,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19564,17408.29,131.98,0.79506,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19568,17390.6,132.14,0.79602,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19572,17387.76,132.19,0.79633,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19576,17403.5,132.1,0.79578,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19580,17394.09,132.2,0.79639,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19584,17384.01,132.3,0.79699,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19588,14901.94,154.37,0.92994,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19592,14853.63,154.9,0.93313,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19596,14862.33,154.85,0.93283,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19600,14874.74,154.75,0.93223,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19604,14767.89,155.9,0.93916,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19608,14800.38,155.59,0.93729,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19612,14824.4,155.37,0.93596,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19616,14828.42,155.36,0.9359,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19620,14939.36,154.24,0.92916,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19624,14967.52,153.98,0.92759,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19628,14837.08,155.36,0.9359,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19632,14925.63,154.47,0.93054,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19636,14909.51,154.67,0.93175,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19640,14845.25,155.37,0.93596,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19644,14940.07,154.42,0.93024,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19648,14804.15,155.87,0.93898,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19652,14866.12,155.25,0.93524,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19656,14942.79,154.48,0.9306,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19660,14896.41,155.0,0.93373,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19664,14880.5,155.19,0.93488,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19668,14886.95,155.16,0.9347,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19672,14884.91,155.21,0.935,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19676,14893.66,155.15,0.93464,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19680,14834.98,155.8,0.93855,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19684,14945.57,154.67,0.93175,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19688,14943.53,154.73,0.93211,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19692,14811.65,156.14,0.9406,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19696,14853.24,155.73,0.93813,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19700,14815.76,156.16,0.94072,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19704,14923.27,155.06,0.9341,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19708,14944.7,154.87,0.93295,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19712,14907.33,155.29,0.93548,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19716,17632.7,131.32,0.79108,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19720,17640.88,131.28,0.79084,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19724,17633.19,131.37,0.79139,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19728,17628.44,131.43,0.79175,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19732,17628.36,131.46,0.79193,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19736,17626.93,131.49,0.79211,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19740,17640.33,131.42,0.79169,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19744,17616.76,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19748,17618.7,131.63,0.79295,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19752,17624.39,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19756,17618.62,131.69,0.79331,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19760,17624.56,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19764,17627.42,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19768,17631.56,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19772,17619.93,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19776,17648.43,131.6,0.79277,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19780,17651.93,131.6,0.79277,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19784,17644.14,131.68,0.79325,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19788,17653.12,131.64,0.79301,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19792,17657.39,131.64,0.79301,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19796,17646.48,131.75,0.79367,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19800,17651.48,131.74,0.79361,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19804,17643.55,131.82,0.7941,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19808,17661.21,131.72,0.79349,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19812,17660.14,131.75,0.79367,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19816,17653.18,131.83,0.79416,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19820,17652.29,131.86,0.79434,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19824,17653.78,131.88,0.79446,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19828,17653.19,131.91,0.79464,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19832,17650.39,131.96,0.79494,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19836,17659.71,131.91,0.79464,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19840,17662.6,131.92,0.7947,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
19844,14966.13,155.72,0.93807,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19848,14932.26,156.1,0.94036,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19852,15026.34,155.16,0.9347,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19856,15050.87,154.93,0.93331,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19860,15096.8,154.49,0.93066,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19864,14979.44,155.74,0.93819,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19868,15019.4,155.35,0.93584,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19872,15078.43,154.78,0.93241,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19876,15051.02,155.09,0.93428,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19880,15185.91,153.74,0.92614,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19884,14990.07,155.78,0.93843,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19888,14928.4,156.46,0.94253,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19892,15024.12,155.49,0.93669,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19896,15031.14,155.45,0.93645,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19900,15039.65,155.39,0.93608,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19904,15044.33,155.38,0.93602,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19908,15126.95,154.56,0.93108,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19912,15135.5,154.5,0.93072,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19916,15092.47,154.97,0.93355,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19920,15045.99,155.48,0.93663,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19924,14990.79,156.09,0.9403,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19928,15017.17,155.85,0.93886,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19932,15091.07,155.11,0.9344,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19936,15042.83,155.64,0.93759,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19940,15188.06,154.18,0.9288,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19944,15155.02,154.55,0.93102,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19948,15190.93,154.22,0.92904,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19952,15131.0,154.86,0.93289,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19956,15027.64,155.96,0.93952,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19960,14993.11,156.35,0.94187,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19964,15025.03,156.05,0.94006,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19968,15018.15,156.15,0.94066,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19972,15910.51,147.42,0.88807,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19976,14980.13,156.61,0.94343,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19980,15078.42,155.62,0.93747,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19984,14764.75,158.96,0.95759,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19988,14699.78,159.69,0.96199,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19992,14762.53,159.04,0.95807,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
19996,14727.81,159.45,0.96054,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20000,14772.89,158.99,0.95777,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20004,15413.95,152.41,0.91813,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20008,15422.47,152.36,0.91783,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20012,15527.33,151.36,0.91181,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20016,15438.26,152.26,0.91723,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20020,15398.97,152.68,0.91976,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20024,14876.51,158.08,0.95229,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20028,14845.03,158.44,0.95446,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20032,14782.36,159.15,0.95873,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20036,17884.64,131.57,0.79259,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20040,17936.66,131.21,0.79042,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20044,17936.87,131.24,0.7906,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20048,17940.39,131.24,0.7906,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20052,17952.42,131.18,0.79024,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20056,17900.36,131.58,0.79265,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20060,17885.09,131.72,0.79349,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20064,17881.36,131.78,0.79386,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20068,17903.32,131.64,0.79301,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20072,17928.56,131.48,0.79205,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20076,17919.52,131.57,0.79259,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20080,17948.76,131.39,0.79151,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20084,17920.13,131.62,0.79289,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20088,17895.62,131.83,0.79416,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20092,17889.19,131.9,0.79458,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20096,17888.21,131.94,0.79482,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
20100,14973.76,157.65,0.9497,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20104,14963.63,157.78,0.95048,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20108,15075.58,156.64,0.94361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20112,14995.18,157.51,0.94886,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20116,14950.36,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20120,14917.4,158.4,0.95422,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20124,14964.62,157.93,0.95139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20128,14798.83,159.73,0.96223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20132,14993.53,157.69,0.94994,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20136,14999.18,157.66,0.94976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20140,14996.26,157.72,0.95012,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20144,15077.43,156.9,0.94518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20148,15083.38,156.87,0.945,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20152,15024.41,157.52,0.94892,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20156,14988.4,157.93,0.95139,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20160,14932.2,158.56,0.95518,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
20164,15147.23,156.34,0.94181,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20168,15197.73,155.85,0.93886,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20172,15217.03,155.68,0.93783,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20176,15376.79,154.09,0.92825,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20180,15289.88,155.0,0.93373,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20184,15388.46,154.04,0.92795,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20188,15246.2,155.51,0.93681,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20192,15287.42,155.12,0.93446,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20196,15084.58,157.24,0.94723,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20200,15216.4,155.9,0.93916,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20204,15235.74,155.74,0.93819,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20208,15238.75,155.74,0.93819,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20212,15362.76,154.51,0.93078,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20216,15316.57,155.01,0.9338,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
20220,15288.0,155.33,0.93572,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
